foodatlas_id	chebi	cdno
e124124	['main group molecular entity', 'polyatomic entity']	['others']
e124125	['main group molecular entity', 'polyatomic entity']	['others']
e124126	['main group molecular entity', 'polyatomic entity']	['others']
e124127	['main group molecular entity', 'polyatomic entity']	['others']
e124128	['main group molecular entity']	['others']
e124129	['main group molecular entity']	['others']
e124130	['main group molecular entity']	['others']
e124131	['main group molecular entity', 'polyatomic entity']	['others']
e124132	['main group molecular entity']	['others']
e124133	['main group molecular entity', 'polyatomic entity']	['others']
e124134	['main group molecular entity']	['others']
e124135	['main group molecular entity']	['others']
e124136	['main group molecular entity']	['others']
e124137	['main group molecular entity']	['others']
e124138	['main group molecular entity']	['others']
e124139	['main group molecular entity', 'polyatomic entity']	['others']
e124140	['main group molecular entity']	['others']
e124141	['main group molecular entity', 'polyatomic entity']	['others']
e124142	['main group molecular entity', 'polyatomic entity']	['others']
e124143	['main group molecular entity']	['others']
e124144	['main group molecular entity']	['others']
e124145	['main group molecular entity', 'polyatomic entity']	['others']
e124146	['main group molecular entity']	['others']
e124147	['main group molecular entity', 'ion']	['others']
e124148	['main group molecular entity', 'polyatomic entity']	['others']
e124149	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e124150	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e124151	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e124152	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e124153	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e124154	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e124155	['main group molecular entity']	['others']
e124156	['main group molecular entity']	['others']
e124157	['main group molecular entity']	['others']
e124158	['main group molecular entity', 'polyatomic entity']	['others']
e124159	['main group molecular entity']	['others']
e124160	['main group molecular entity', 'polyatomic entity']	['others']
e124161	['main group molecular entity']	['others']
e124162	['main group molecular entity', 'polyatomic entity']	['others']
e124163	['main group molecular entity']	['others']
e124164	['main group molecular entity']	['others']
e124165	['main group molecular entity']	['others']
e124166	['main group molecular entity']	['others']
e124167	['main group molecular entity']	['others']
e124168	['main group molecular entity']	['others']
e124169	['main group molecular entity', 'polyatomic entity']	['others']
e124170	['main group molecular entity']	['others']
e124171	['main group molecular entity', 'polyatomic entity']	['others']
e124172	['main group molecular entity']	['others']
e124173	['main group molecular entity']	['others']
e124174	['main group molecular entity', 'polyatomic entity']	['others']
e124175	['main group molecular entity', 'polyatomic entity']	['others']
e124176	['main group molecular entity']	['others']
e124177	['main group molecular entity']	['others']
e124178	['main group molecular entity']	['others']
e124179	['main group molecular entity']	['others']
e124180	['main group molecular entity']	['others']
e124181	['main group molecular entity']	['others']
e124182	['main group molecular entity']	['others']
e124183	['main group molecular entity']	['others']
e124184	['main group molecular entity']	['others']
e124185	['main group molecular entity']	['others']
e124186	['main group molecular entity']	['others']
e124187	['main group molecular entity']	['others']
e124188	['main group molecular entity']	['others']
e124189	['main group molecular entity', 'polyatomic entity']	['others']
e124190	['main group molecular entity', 'polyatomic entity']	['others']
e124191	['main group molecular entity']	['others']
e124192	['main group molecular entity']	['others']
e124193	['main group molecular entity']	['others']
e124194	['main group molecular entity', 'polyatomic entity']	['others']
e124195	['main group molecular entity', 'polyatomic entity']	['others']
e124196	['main group molecular entity']	['others']
e124197	['main group molecular entity']	['others']
e124198	['main group molecular entity', 'polyatomic entity']	['others']
e124199	['main group molecular entity', 'polyatomic entity']	['others']
e124200	['main group molecular entity']	['others']
e124201	['main group molecular entity']	['others']
e124202	['main group molecular entity']	['others']
e124203	['main group molecular entity', 'polyatomic entity']	['others']
e124204	['main group molecular entity']	['others']
e124205	['main group molecular entity', 'polyatomic entity']	['others']
e124206	['main group molecular entity', 'polyatomic entity']	['others']
e124207	['main group molecular entity', 'polyatomic entity']	['others']
e124208	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e124209	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e124210	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e124211	['main group molecular entity']	['others']
e124212	['main group molecular entity', 'polyatomic entity']	['others']
e124213	['main group molecular entity', 'polyatomic entity']	['others']
e124214	['main group molecular entity']	['others']
e124215	['main group molecular entity']	['others']
e124216	['main group molecular entity', 'polyatomic entity']	['others']
e124217	['main group molecular entity', 'polyatomic entity']	['others']
e124218	['main group molecular entity', 'ion']	['others']
e124219	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e124220	['main group molecular entity', 'polyatomic entity']	['others']
e124221	['main group molecular entity']	['others']
e124222	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e124223	['main group molecular entity']	['others']
e124224	['main group molecular entity']	['others']
e124225	['main group molecular entity']	['others']
e124226	['main group molecular entity']	['others']
e124227	['main group molecular entity', 'polyatomic entity']	['others']
e124228	['main group molecular entity']	['others']
e124229	['main group molecular entity']	['others']
e124230	['main group molecular entity', 'polyatomic entity']	['others']
e124231	['main group molecular entity']	['others']
e124232	['main group molecular entity']	['others']
e124233	['main group molecular entity']	['others']
e124234	['main group molecular entity']	['others']
e124235	['main group molecular entity', 'polyatomic entity']	['others']
e124236	['main group molecular entity']	['others']
e124237	['main group molecular entity', 'polyatomic entity']	['others']
e124238	['main group molecular entity']	['others']
e124239	['main group molecular entity']	['others']
e124240	['main group molecular entity']	['others']
e124241	['main group molecular entity']	['others']
e124242	['main group molecular entity']	['others']
e124243	['main group molecular entity']	['others']
e124244	['main group molecular entity']	['others']
e124245	['main group molecular entity']	['others']
e124246	['main group molecular entity']	['others']
e124247	['main group molecular entity', 'polyatomic entity']	['others']
e124248	['main group molecular entity']	['others']
e124249	['main group molecular entity']	['others']
e124250	['main group molecular entity', 'ion']	['others']
e124251	['main group molecular entity']	['others']
e124252	['main group molecular entity']	['others']
e124253	['main group molecular entity']	['others']
e124254	['main group molecular entity']	['others']
e124255	['main group molecular entity', 'polyatomic entity']	['others']
e124256	['main group molecular entity']	['others']
e124257	['main group molecular entity']	['others']
e124258	['main group molecular entity']	['others']
e124259	['main group molecular entity']	['others']
e124260	['main group molecular entity']	['others']
e124261	['main group molecular entity']	['others']
e124262	['main group molecular entity']	['others']
e124263	['main group molecular entity']	['others']
e124264	['main group molecular entity']	['others']
