name	foodatlas_id
american aloe	['e3669']
maguey	['e3669']
ictalurus spp.	['e7510']
cyphomandra betacea	['e5198']
black corinth grape	['e4614']
garden lemon	['e6327']
melon apple	['e6327']
orange melon	['e6327']
vegetable orange	['e6327']
vine peach	['e6327']
glycyrrhiza glabra	['e7807']
ephedra nevadensis	['e620']
gray ephedra	['e620']
mormon tea	['e620']
nevada ephedra	['e620']
grapple plant	['e5021']
harpagophytum procumbens	['e5021']
tilia spp.	['e5091']
european mistletoe	['e5813']
viscum album	['e5813']
erythroxylum coca	['e6529']
altamisa	['e5065']
chrysanthemum parthenium	['e5065']
agrimonia eupatoria	['e6543']
agrimony	['e6543']
cassia spp.	['e5189']
senna spp.	['e5189']
chenopodium ambrosioides	['e6550']
dysphania ambrosoides	['e6550']
epazote	['e6550']
wormseed	['e6550']
cucurbita pepo var. pepo	['e8854']
brassica spp.	['e617']
sinapis spp.	['e617']
tare	['e1079']
brassica oleracea convar. capitata var. capitata	['e1157']
brassica oleracea var. capitata	['e1157']
hibiscus spp.	['e959']
equus asinus x equus caballus	['e5880']
camelus spp.	['e8782']
echinodermata	['e1405']
cephalopoda	['e385']
balanus spp.	['e7328']
goose barnacles	['e7328']
lepadidae	['e7328']
lepas spp.	['e7328']
balistes app.	['e7866']
monacanthidae	['e7639']
lippia micromera	['e4910']
thyme, spanish	['e4910']
perilla frutescens crispa	['e5746']
oligoplites spp.	['e7638']
lutjanus inermis	['e7259']
amazon catfish	['e7331']
brachyplatystoma flavicans	['e7331']
momordica balsamina	['e7927']
diodon spp.	['e7015']
fugu	['e7015']
semotilus spp.	['e6738']
metanephrops nei	['e456']
metanephrops spp.	['e456']
triglidae	['e6622']
eutrema wasabi	['e5442']
japanese horseradish	['e5442']
wasabia japonica	['e5442']
cactaceae	['e855']
polynemidae	['e6907']
astroscopus guttatus	['e7457']
labridae	['e7006']
cellana denticulata	['e880']
fissurellidae	['e880']
lapa	['e880']
patella caerulea	['e880']
patella vulgata	['e880']
true limpets	['e880']
lacertilia	['e7800']
squamata	['e7800']
californian sardine	['e6816']
sardinops caeruleus	['e6816']
acanthuridae	['e7631']
betle pepper	['e4211']
citrus aurantium subsp. nastridaidai	['e5995']
citrus natsudaidai	['e5995']
golden oriental grapefruit	['e5995']
summer orange	['e5995']
summer tangerine	['e5995']
nonodonta turbinata	['e7079']
turban snail	['e7079']
turbinidae	['e7079']
turbo	['e7079']
turbo cornutus	['e7079']
makaira nigricans	['e7049']
pacific blue marlin	['e7049']
phleum pratense	['e7838']
alta fescue	['e7839']
festuca arundinacea	['e7839']
festuca elatior	['e7839']
meadow fescue	['e7839']
tall fescue	['e7839']
amorphophallus rivieri	['e459']
hydrosme rivieri	['e459']
leopard palm	['e459']
fissurella maxima	['e7092']
agropyron spicatum	['e7873']
bluebunch wheatgrass	['e7873']
alligator spp.	['e998']
alligatoridae	['e998']
caymans	['e998']
lathyrus aphaca	['e8158']
poaceae	['e64']
pepper, guajillo	['e1045']
bird cherry pepper	['e8002']
capsicum annuum, cerasiforme group	['e8002']
creole cherry pepper	['e8002']
hot cherry pepper	['e8002']
hungarian cherry pepper	['e8002']
pepper, hot cherry	['e8002']
northern flounder	['e8391']
pleuronectes spp.	['e8391']
green cauliflower	['e8685']
laminaria japonica	['e569']
laminaria longissima	['e569']
naga-kombu	['e569']
hijikia fusiformis	['e8309']
sargassum fusiforme	['e8309']
seriola spp.	['e8273']
coregonus reighardi	['e8549']
iguana spp.	['e8554']
hylocereus triangularis	['e2114']
hylocereus undatus	['e2114']
pitahaya	['e2114']
red pitaya	['e2114']
euphausiidae	['e570']
feed plant	['e3734']
fodder	['e3734']
fodder plant	['e3734']
forage	['e3734']
bur cucumber	['e9393']
bur gherkin	['e9393']
cucumis anguria	['e9393']
capsicum annuum var. annuum	['e3373']
pachyrhizus spp.	['e188']
empetrum spp.	['e1260']
eames' purple crowberry	['e1275']
empetrum eamesii	['e1275']
rockberry	['e1275']
empetrum rubrum	['e1274']
bovinae	['e127']
rio grande blue	['e1400']
tarahumara maiz azul	['e1400']
yoeme blue	['e1400']
zea mays indurata (not acc.)	['e1400']
zea mays ssp. mays	['e1400']
morella	['e1620']
white fonio	['e178']
kingklip, red	['e7323']
mugil kandavensis	['e7559']
valamugil engeli	['e7559']
rowal	['e2036']
hylocereus megalanthus	['e2115']
groundcherry, peruvian	['e2242']
poha	['e2242']
mackerel pike	['e7385']
saury, pacific	['e7385']
skipper (pacific saury)	['e7385']
needlefish, california	['e7450']
amur carp	['e7371']
carp, silver	['e7371']
bitter-berry	['e2013']
virginia bird cherry	['e2013']
virginia chokeberry	['e2013']
annona	['e1168']
tuna, frigate	['e497']
seabob	['e7384']
carya spp.	['e1261']
curcuma domestica	['e1758']
mackerel, atlantic	['e6767']
acid cherry	['e1550']
tart cherry	['e1550']
babacu	['e9460']
orbignya barbosiana	['e9460']
orbignya speciosa	['e9460']
panulirus burgeri	['e6721']
trasnkei spiny lobster	['e6721']
painted crayfish	['e6719']
kingklip, golden	['e7329']
juglans spp.	['e3771']
christmas berry tree	['e6024']
schinus terebinthifolius	['e6024']
cashew apple	['e1626']
sole, english	['e7373']
jack, green	['e7179']
jurel (green jack)	['e7179']
jurel bonito	['e7179']
caranx ruber	['e7632']
carrang	['e7632']
lithodes aequispina	['e7136']
brown king crab	['e6730']
acaupa	['e6600']
cynoscion  regalis	['e6600']
cynoscion acoupa	['e6600']
threadfish	['e6890']
hake, white	['e7341']
choko	['e1663']
mirliton squash plant	['e1663']
sechium edule	['e1663']
blackfish	['e7162']
sea bass, black	['e7162']
sea bass, peruvian	['e7579']
eastern pickerel	['e6394']
esox reticulatus	['e6394']
maya nut	['e5303']
sole, petrale	['e7377']
halibut, pacific	['e7266']
pleuronectes isolepis	['e7099']
sole, butter	['e7099']
sole, rock	['e7378']
sole, slender	['e7382']
flounder, starry	['e7580']
fringe sole	['e7380']
sole, sand	['e7380']
flounder, indian ocean	['e7166']
indian halibut	['e7166']
geryon quinquedens	['e7132']
brush-leaf-tea	['e2322']
ocimum sanctum	['e2322']
herring, blueback	['e6741']
pomolobus aestivalis	['e6741']
menhaden, atlantic	['e6880']
thread herring, atlantic	['e6882']
giant owl limpet	['e7091']
limpet, giant owl	['e7091']
tanner crab	['e6975']
anchovy, northern	['e6808']
californian anchoveta	['e6808']
north pacific anchovy	['e6808']
opisthonema oblieri	['e7342']
eugenia javanica	['e1637']
scarlet snapper	['e7974']
marjoram, sweet	['e3889']
brewer's yeast	['e8003']
saccharomyces carlsbergensis	['e8003']
blackspot snapper	['e7220']
plainscaled snapper	['e7220']
thailand snapper	['e7220']
lake victoria perch	['e7348']
croaker, atlantic	['e7321']
mentha viridis	['e4811']
indian mango	['e1554']
hair crab	['e565']
cancer magister	['e6981']
bullock's heart	['e1221']
corazon	['e1221']
jamaica apple	['e1221']
ophicephalus obscurus	['e7728']
snake-head	['e7728']
oncorhynchus clarki	['e8687']
salmo clarki	['e8687']
enteromorpha prolifera	['e8644']
travelle	['e7415']
halibut, california	['e7097']
croaker, white	['e7189']
japanese medlar	['e7653']
japanese plum (eriobotrya)	['e7653']
jujube nut	['e1662']
rhamnus ziziphus	['e1662']
ziziphus lotus	['e1662']
ziziphus vulgaris	['e1662']
ziziphus ziziphus	['e1662']
zizyphus sativa	['e1662']
peppergrass	['e3294']
pignolia	['e786']
pino nut	['e786']
pinon	['e786']
pinon nut	['e786']
umbrella pine	['e786']
sole, gray	['e7098']
artocarpus integrifolius	['e1482']
fat-hen	['e7820']
goosefoot, white	['e7820']
melde	['e7820']
actinidia sinensis	['e1938']
strawberry peach	['e1938']
citrullus vulgaris	['e1681']
colocynthis citrullus	['e1681']
cucurbita citrullus	['e1681']
datiro	['e1681']
edible seed melon	['e1681']
equisi	['e1681']
kaffir melon	['e1681']
momordica lanata	['e1681']
whiting, southern blue	['e7416']
cultivated strawberry	['e1476']
giant stock-bean	['e1070']
gotani bean	['e1070']
seaside-bean	['e1070']
sword bean	['e1070']
wonder bean	['e1070']
bengal gram bean	['e6066']
chick bean	['e6066']
indian gram bean	['e6066']
cyamposis psoralioides	['e2076']
phaseolus mungo	['e7741']
european oregano	['e3888']
marjoram, wild	['e3888']
oregano, common	['e3888']
oregano, european	['e3888']
origanum	['e3888']
wild marjoram	['e3888']
redfish, labrador	['e7224']
snapper, humpback	['e7196']
brachyplatystoma vaillanti	['e7326']
snapper, mutton	['e7148']
snapper, silk	['e7205']
snapper, blackfin	['e7198']
bleareyed snapper	['e7147']
cachucho	['e7147']
night snapper	['e7147']
asian ginseng	['e1871']
manchurian ginseng	['e1871']
oriental ginseng	['e1871']
lycopersicon esculentum	['e3827']
common sorrel	['e1658']
spinach dock	['e1658']
amberjack, greater	['e7993']
lebranche mullet	['e7560']
mugil brasiliensis	['e7560']
australian cod	['e7254']
new zealand cod	['e7254']
physiculus bachus	['e7255']
camellia thea	['e130']
thea sinensis	['e130']
new zealand spinach	['e3342']
tetragonia expansa	['e3342']
stromateus cinereus	['e6606']
rye, common	['e1740']
snapper, spotted rose	['e7204']
sea bass, argentine	['e7171']
bass, white	['e7325']
andora	['e7637']
arctic whitefish	['e7397']
garden lovage	['e1266']
neothunnus rarus	['e587']
blueback mullet	['e7354']
mullet, white	['e7354']
sea squab	['e7295']
brown shrimp	['e9868']
crangon vulgaris	['e9868']
tahitian taro	['e3389']
corvineta reina	['e7165']
devil's dung	['e1167']
ferula foetida	['e1167']
geryon granulatus	['e7141']
japanese deep sea crab	['e7141']
philohela minor	['e5983']
baked apple berry	['e1501']
malka	['e1501']
yellowberry	['e1501']
german wheat	['e1309']
triticum aestivum subsp. spelta	['e1309']
triticum aestivum, spelta group	['e1309']
chinese hairy chestnut	['e2050']
amomum granum-paradisii	['e5426']
amomum melegueta	['e5426']
galilee fish	['e7370']
st. peter's fish	['e7370']
zeus japonicus	['e7370']
dab, longhead	['e7167']
limanda proboscidea	['e7167']
channa	['e7976']
ophicephalus striatus	['e7976']
cream-anther field pepperwort	['e1773']
field peppergrass plant	['e1773']
field pepperweed plant	['e1773']
field pepperwort plant	['e1773']
hoplostethus	['e7291']
paratrachichthys	['e7291']
flounder, summer	['e6902']
catfish, blue	['e6597']
astacus europaeus	['e3639']
astacus marinus	['e3639']
cancer gammarus	['e3639']
homarus marinus	['e3639']
homarus vulgaris	['e3639']
crawfish, red swamp	['e6840']
louisiana crawfish	['e6840']
louisiana crayfish	['e6840']
alaska deepsea crab	['e6977']
japanese crab	['e6977']
king crab	['e6977']
menippe	['e493']
stone crab	['e493']
langoustine	['e621']
snapper, colorado	['e7225']
lota maculosa	['e7318']
mullet, fantail	['e7355']
malpighia marginata	['e580']
west indian cherry	['e580']
rockfish, widow	['e7207']
rockfish, yellowtail	['e7208']
rockfish, black	['e7211']
rockfish, vermilion	['e7212']
rockfish, speckled	['e7213']
rockfish, canary	['e7215']
rockfish, yelloweye	['e7216']
rockfish, bank	['e7217']
rockfish, olive	['e7218']
chilean grunt	['e7401']
pacific blackberry	['e2258']
pacific dewberry	['e2258']
neetroplus nematopus	['e914']
fortunella japonica	['e1694']
iceland lichen	['e7150']
gummy shark	['e7335']
smooth hound	['e7335']
lamna cornubica	['e6602']
callorhynchus millii	['e7975']
silver trumpeter	['e7975']
giant freshwater shrimp	['e6845']
catfish, channel	['e389']
salmon, pink	['e6958']
pepper, habanero	['e2183']
speckled trout	['e7569']
cristivomer namaycush	['e7568']
cod, atlantic	['e6616']
cod, pacific	['e6615']
bluey	['e7134']
river perch	['e7571']
pagrus sedicem	['e7320']
crappie, black	['e7322']
wolffish, atlantic	['e7408']
euthynnus pelamis	['e763']
thynnus pelamis	['e763']
euthynnus yaito	['e6897']
bonito, atlantic	['e6605']
pelamys sardis	['e6605']
scomber mediterraneus	['e6605']
scomber palamitus	['e6605']
ahi	['e6894']
parathunnus mebachi	['e6894']
flounder, yellowtail	['e6745']
limanda ferruginea	['e6745']
pleuronectes americanus	['e7375']
grey shark	['e6612']
greyboy	['e6612']
avian	['e99']
common ostrich	['e7477']
northern harvestfish	['e6778']
peprilus alepidotus	['e6778']
sole, dover	['e6757']
musa paradisiaca	['e1789']
shallow-water hake	['e366']
noix juglans cinerea	['e4341']
jew's mallow	['e3360']
jute mallow	['e3360']
jute, nalta	['e3360']
molokhia	['e3360']
tossa jute	['e3360']
apium graveolens var. secalinum	['e1931']
herring, round	['e6667']
deep sea perch	['e7290']
tamban	['e6821']
common hippopotamus	['e5899']
bony bream	['e6771']
fluvialosa vlaminghi	['e6771']
perth herring	['e6771']
western australia river gizzard shad	['e6771']
akage washu	['e950']
akaushi	['e950']
japanese black	['e950']
japanese brown	['e950']
japanese polled	['e950']
japanese shorthorn	['e950']
kuroge washu	['e950']
mukaku washu	['e950']
nihon tankaku washu	['e950']
日本短角和種	['e950']
無角和種	['e950']
赤毛和種	['e950']
黒毛和種	['e950']
equus asinus linnaeus, 1758	['e882']
brassica rapa l. subsp. pekinensis (lour.) hanelt	['e1671']
brassica rapa subsp. pekinensis (lour.) hanelt	['e1671']
citrus sinensis (l.) osbeck	['e1630']
citrus ×sinensis (l.) osbeck (pro sp.)	['e1630']
phaseolus vulgaris l.	['e8473']
phaseolus vulgaris var. vulgaris	['e8473']
bush bean plant	['e8473']
pole bean plant	['e8473']
citrus aurantiifolia (christm. & panz.) swingle	['e1670']
citrus aurantiifolia (christm.) swingle	['e1670']
citrus ×aurantiifolia (christm.) swingle (pro sp.)	['e1670']
vitis vinifera l.	['e5602']
prunus avium (l.) l.	['e8528']
brassica oleracea l. var. botrytis l.	['e381']
brassica oleracea var. botrytis l.	['e381']
rubus idaeus l. ssp. idaeus	['e6292']
rubus idaeus l. ssp. strigosus (michx.) focke	['e6292']
rubus idaeus ssp. idaeus l.	['e6292']
rubus idaeus ssp. strigosus (michx.) focke	['e6292']
rubus idaeus var. idaeus l.	['e6292']
vigna unguiculata (l.) walp.	['e345']
vigna unguiculata (l.) walp. subsp. unguiculata	['e345']
cucumis melo l. subsp. melo var. inodorus h. jacq.	['e2002']
squatina duméril, 1806	['e7336']
armoracia rusticana gaertn., mey. & scherb.	['e546']
trachurus trachurus (linnaeus, 1758)	['e6676']
beta vulgaris l. ssp. cicla (l.) w.d.j. koch	['e6003']
beta vulgaris l. subsp. vulgaris	['e6003']
beta vulgaris l. var. cicla l.	['e6003']
beta vulgaris ssp. cicla (l.) koch	['e6003']
phaseolus lunatus l.	['e4138']
cucurbita pepo	['e1899']
thymus	['e3892']
thymus l.	['e3892']
thymus spp.	['e3892']
thymus vulgaris l.	['e3892']
vigna unguiculata (l.) walp. ssp. unguiculata	['e441']
sesamum indicum l.	['e755']
sesamum orientale l.	['e755']
zea mays l.	['e134']
brassica rapa l. ssp. rapa	['e815']
syzygium aromaticum (l.) merr. & l.m. perry	['e411']
mentha l.	['e868']
lens culinaris medik.	['e577']
bambusa  schreb.	['e324']
allium schoenoprasum l.	['e401']
serpentes linnaeus, 1758	['e767']
coffea arabica l.	['e1240']
beta vulgaris l.	['e333']
raphanus sativus l. var. acanthiformis makino	['e717']
theobroma cacao l.	['e195']
x triticosecale wittm.	['e947']
x triticosecale rimpaui wittm.	['e947']
x triticosecale sp.	['e947']
×triticosecale rimpaui wittm.	['e947']
vicia faba l.	['e355']
vicia faba l. (varieties for human consumption)	['e355']
brassica oleracea l. var. gongylodes l.	['e1174']
brassica oleracea var. gongylodes l.	['e1174']
angelica l.	['e303']
angelica archangelica l.	['e303']
angelica spp.	['e303']
brassica oleracea l. var. viridis l.	['e420']
lactuca sativa l.	['e578']
ethmidium thompson, 1916	['e6649']
phaseolus lunatus l. var. lunatus	['e579']
taraxacum officinale f.h. wigg.	['e871']
taraxacum officinale f.h. wigg. ssp. ceratophorum (ledeb.) schinz ex thell.	['e871']
taraxacum officinale f.h. wigg. ssp. officinale	['e871']
taraxacum officinale g.h. weber ex wiggers	['e871']
taraxacum officinale weber ex f.h.wigg., s.l.	['e871']
taraxacum officinale aggregate	['e871']
taraxacum officinale ssp. officinale g.h. weber ex wiggers	['e871']
taraxacum officinale ssp. vulgare (lam.) schinz & r. keller	['e871']
citrus reticulata blanco	['e594']
persica vulgaris var. nectarina (aiton) holub	['e3609']
prunus persica (l.) batsch var. nucipersica (suckow) c.k. schneid.	['e3609']
prunus persica (l.) batsch var. nucipersica (suckow) c.k.schneid.	['e3609']
brassica oleracea l. var. italica plenck	['e356']
anthriscus cerefolium (l.) hoffm.	['e3680']
illicium verum j.d. hook	['e1265']
cinnamomum schaeff.	['e405']
cinnamomum spp.	['e405']
cinnamomum verum j. presl	['e405']
cinnamomum verum j.presl	['e405']
citrus x tangelo j. ingram & h. moore	['e5450']
citrus x tangelo j. w. ingram & h. e. moore	['e5450']
citrus x tangelo j.w.ingram & h.e.moore	['e5450']
citrus ×tangelo j.w. ingram & h.e. moore	['e5450']
pastinaca sativa l.	['e646']
nasturtium officinale r.br.	['e1241']
nasturtium officinale w. t. aiton	['e1241']
nasturtium officinale w.t. aiton	['e1241']
rorippa nasturtium-aquaticum (l.) hayek	['e1241']
lutjanus bloch, 1790	['e768']
lutjanus lutjanus bloch, 1790	['e768']
corylus l.	['e478']
carum carvi l.	['e8113']
clupea pallasi valenciennes, 1847	['e6664']
clupea pallasii valenciennes 1847	['e6664']
clupea pallasii valenciennes in cuvier and valenciennes, 1847	['e6664']
brassica oleracea l. var. gemmifera dc.	['e359']
brassica oleracea l. var. gemmifera zenker	['e359']
brassica oleracea var. gemmifera (dc.) zenker	['e359']
brassica oleracea var. gemmifera dc.	['e359']
colocasia esculenta (l.) schott.	['e804']
portulaca oleracea l. ssp. sativa (haw.) celak.	['e7821']
prunus domestica subsp. insititia (l.) c. k. schneid.	['e5580']
elettaria cardamomum (l.) maton	['e1159']
prunus domestica l. subsp. italica (borkh.) gams	['e7489']
prunus domestica subsp. italica (borkh.) gams ex hegi	['e7489']
vigna unguiculata (l.) walp. ssp. sesquipedalis (l.) verdc.	['e7966']
vigna unguiculata (l.) walp. subsp. sesquipedalis (l.) verdc.	['e7966']
vigna unguiculata subsp. sesquipedalis (l.) verdc.	['e7966']
lablab purpureus (l.) sweet	['e192']
undaria pinnatifida (harvey) suringar 1873	['e8953']
citrus clementina hort. ex tanaka	['e4526']
jack family	['e559']
scad family	['e559']
haemulon cuvier, 1829	['e3997']
macrozoarces americanus (bloch & schneider 1801)	['e7311']
macrozoarces americanus (schneider, 1801)	['e7311']
solea solea (linnaeus, 1758)	['e7372']
solea vulgaris quensel, 1806	['e7372']
