foodatlas_id	head_id	relationship_id	tail_id	metadata_ids
t66635	e59457	r4	e206036	['md46994']
t66636	e79777	r4	e206036	['md46995']
t66637	e19331	r4	e206059	['md46996']
t66638	e59457	r4	e206059	['md46997']
t66639	e79777	r4	e206059	['md46998']
t66640	e19331	r3	e206141	['md46999']
t66641	e59457	r3	e206141	['md47000']
t66642	e79777	r3	e206141	['md47001']
t66643	e19331	r4	e206304	['md47007', 'md47003', 'md47006', 'md47009', 'md47005', 'md47004', 'md47008', 'md47002']
t66644	e59457	r4	e206304	['md47011', 'md47014', 'md47010', 'md47015', 'md47012', 'md47017', 'md47016', 'md47013']
t66645	e79777	r4	e206304	['md47025', 'md47023', 'md47024', 'md47018', 'md47022', 'md47021', 'md47019', 'md47020']
t66646	e19331	r4	e206306	['md47026']
t66647	e59457	r4	e206306	['md47027']
t66648	e79777	r4	e206306	['md47028']
t66649	e19331	r4	e206307	['md47031', 'md47029', 'md47030']
t66650	e59457	r4	e206307	['md47033', 'md47032', 'md47034']
t66651	e79777	r4	e206307	['md47035', 'md47037', 'md47036']
t66652	e19331	r3	e206698	['md47038']
t66653	e59457	r3	e206698	['md47039']
t66654	e79777	r3	e206698	['md47040']
t66655	e19331	r3	e206711	['md47041']
t66656	e59457	r3	e206711	['md47042']
t66657	e79777	r3	e206711	['md47043']
t66658	e19331	r3	e206718	['md47044']
t66659	e59457	r3	e206718	['md47045']
t66660	e79777	r3	e206718	['md47046']
t66661	e19331	r3	e206873	['md47047']
t66662	e59457	r3	e206873	['md47048']
t66663	e79777	r3	e206873	['md47049']
t66664	e19331	r4	e207017	['md47050']
t66665	e59457	r4	e207017	['md47051']
t66666	e79777	r4	e207017	['md47052']
t66667	e19331	r4	e207176	['md47053']
t66668	e59457	r4	e207176	['md47054']
t66669	e79777	r4	e207176	['md47055']
t66670	e66553	r4	e204170	['md47056']
t66671	e66553	r3	e204224	['md47057']
t66672	e66553	r3	e204312	['md47058']
t66673	e66553	r4	e204365	['md47059']
t66674	e66553	r4	e204419	['md47061', 'md47060']
t66675	e66553	r4	e204531	['md47062']
t66676	e66553	r4	e204534	['md47063']
t66677	e66553	r3	e204596	['md47064']
t66678	e66553	r3	e204605	['md47065']
t66679	e66553	r3	e204674	['md47066', 'md47069', 'md47068', 'md47067']
t66680	e66553	r3	e204769	['md47070']
t66681	e66553	r3	e204821	['md47071']
t66682	e66553	r3	e204838	['md47072']
t66683	e66553	r3	e204846	['md47073']
t66684	e66553	r3	e204871	['md47080', 'md47095', 'md47091', 'md47086', 'md47074', 'md47085', 'md47077', 'md47083', 'md47084', 'md47090', 'md47093', 'md47079', 'md47096', 'md47076', 'md47088', 'md47081', 'md47078', 'md47089', 'md47092', 'md47094', 'md47075', 'md47082', 'md47087']
t66685	e66553	r3	e204885	['md47100', 'md47099', 'md47098', 'md47097', 'md47101']
t66686	e66553	r4	e204886	['md47102']
t66687	e66553	r3	e204969	['md47103']
t66688	e66553	r3	e205161	['md47104']
t66689	e66553	r3	e205246	['md47105', 'md47107', 'md47108', 'md47111', 'md47112', 'md47109', 'md47110', 'md47106']
t66690	e66553	r3	e205438	['md47114', 'md47113']
t66691	e66553	r4	e205459	['md47115']
t66692	e66553	r3	e205465	['md47116']
t66693	e66553	r4	e205503	['md47117']
t66694	e66553	r3	e205967	['md47118']
t66695	e66553	r3	e205992	['md47119']
t66696	e66553	r4	e205994	['md47120']
t66697	e66553	r4	e205996	['md47121']
t66698	e66553	r3	e206036	['md47123', 'md47122']
t66699	e66553	r3	e206059	['md47124', 'md47125']
t66700	e66553	r4	e206137	['md47126']
t66701	e66553	r4	e206157	['md47127']
t66702	e66553	r3	e206273	['md47128']
t66703	e66553	r3	e206291	['md47129']
t66704	e66553	r4	e206304	['md47146', 'md47156', 'md47139', 'md47160', 'md47131', 'md47172', 'md47130', 'md47141', 'md47132', 'md47163', 'md47134', 'md47147', 'md47167', 'md47143', 'md47150', 'md47152', 'md47170', 'md47144', 'md47153', 'md47166', 'md47136', 'md47135', 'md47145', 'md47151', 'md47140', 'md47137', 'md47164', 'md47155', 'md47148', 'md47161', 'md47165', 'md47168', 'md47149', 'md47171', 'md47162', 'md47154', 'md47169', 'md47159', 'md47133', 'md47158', 'md47142', 'md47157', 'md47138']
t66705	e66553	r4	e206306	['md47174', 'md47173']
t66706	e66553	r3	e206307	['md47175']
t66707	e66553	r4	e206307	['md47179', 'md47176', 'md47180', 'md47178', 'md47181', 'md47177']
t66708	e66553	r3	e206527	['md47182', 'md47184', 'md47183']
t66709	e66553	r3	e206607	['md47185']
t66710	e66553	r4	e206607	['md47187', 'md47186']
t66711	e66553	r4	e206711	['md47188']
t66712	e66553	r3	e206718	['md47189']
t66713	e66553	r3	e206779	['md47190']
t66714	e66553	r4	e206820	['md47191']
t66715	e66553	r3	e206843	['md47192']
t66716	e66553	r3	e206873	['md47193', 'md47194']
t66717	e66553	r3	e207081	['md47195', 'md47196']
t66718	e66553	r3	e207176	['md47197', 'md47198']
t66719	e66416	r3	e204039	['md47199']
t66720	e66416	r3	e204042	['md47200']
t66721	e66416	r3	e204134	['md47203', 'md47201', 'md47202']
t66722	e66416	r3	e204181	['md47204']
t66723	e66416	r3	e204186	['md47205']
t66724	e66416	r3	e204187	['md47206']
t66725	e66416	r3	e204190	['md47207']
t66726	e66416	r3	e204231	['md47208']
t66727	e66416	r3	e204232	['md47210', 'md47209']
t66728	e66416	r3	e204276	['md47213', 'md47211', 'md47212']
t66729	e66416	r3	e204277	['md47215', 'md47214']
t66730	e66416	r3	e204298	['md47216']
t66731	e66416	r4	e204300	['md47217']
t66732	e66416	r3	e204573	['md47226', 'md47221', 'md47225', 'md47223', 'md47224', 'md47227', 'md47218', 'md47222', 'md47219', 'md47220']
t66733	e66416	r3	e204586	['md47228', 'md47229']
t66734	e66416	r3	e204596	['md47236', 'md47233', 'md47234', 'md47230', 'md47235', 'md47232', 'md47231']
t66735	e66416	r3	e204629	['md47237']
t66736	e66416	r3	e204721	['md47238']
t66737	e66416	r3	e204800	['md47239']
t66738	e66416	r3	e204852	['md47240']
t66739	e66416	r3	e204945	['md47241']
t66740	e66416	r3	e204986	['md47242']
t66741	e66416	r3	e204989	['md47243']
t66742	e66416	r3	e205008	['md47244']
t66743	e66416	r3	e205010	['md47245', 'md47246']
t66744	e66416	r3	e205067	['md47247']
t66745	e66416	r3	e205087	['md47248', 'md47249']
t66746	e66416	r3	e205199	['md47250', 'md47251']
t66747	e66416	r4	e205237	['md47257', 'md47253', 'md47255', 'md47254', 'md47252', 'md47256']
t66748	e66416	r3	e205262	['md47258', 'md47259']
t66749	e66416	r3	e205325	['md47260']
t66750	e66416	r3	e205339	['md47261']
t66751	e66416	r3	e205342	['md47262']
t66752	e66416	r3	e205356	['md47263']
t66753	e66416	r4	e205476	['md47272', 'md47269', 'md47266', 'md47270', 'md47267', 'md47264', 'md47268', 'md47271', 'md47265']
t66754	e66416	r3	e205523	['md47273']
t66755	e66416	r3	e205619	['md47274', 'md47276', 'md47275']
t66756	e66416	r3	e205621	['md47277']
t66757	e66416	r3	e205776	['md47278', 'md47279']
t66758	e66416	r3	e205788	['md47280']
t66759	e66416	r3	e205996	['md47281']
t66760	e66416	r3	e206042	['md47283', 'md47282']
t66761	e66416	r3	e206059	['md47285', 'md47284']
t66762	e66416	r3	e206090	['md47286']
t66763	e66416	r3	e206148	['md47287']
t66764	e66416	r3	e206262	['md47288']
t66765	e66416	r3	e206310	['md47289']
t66766	e66416	r3	e206435	['md47290']
t66767	e66416	r3	e206478	['md47291', 'md47292']
t66768	e66416	r3	e206511	['md47293']
t66769	e66416	r3	e206527	['md47294']
t66770	e66416	r3	e206949	['md47295']
t66771	e66416	r4	e206971	['md47297', 'md47298', 'md47296']
t66772	e66416	r3	e206983	['md47300', 'md47299']
t66773	e66416	r4	e206987	['md47301']
t66774	e66416	r3	e207000	['md47302']
t66775	e66416	r3	e207096	['md47303']
t66776	e66416	r3	e207133	['md47304']
t66777	e66416	r3	e207135	['md47305', 'md47306']
t66778	e66416	r3	e207176	['md47307']
t66779	e16046	r3	e205707	['md47308']
t66780	e59458	r3	e205707	['md47309']
t66781	e16046	r3	e206357	['md47310']
t66782	e59458	r3	e206357	['md47311']
t66783	e16046	r3	e207017	['md47312']
t66784	e59458	r3	e207017	['md47313']
t66785	e16046	r3	e207176	['md47314']
t66786	e59458	r3	e207176	['md47315']
t66787	e18705	r3	e205023	['md47316']
t66788	e60433	r4	e205568	['md47318', 'md47317']
t66789	e60433	r4	e206163	['md47319']
t66790	e60433	r4	e206539	['md47320', 'md47321']
t66791	e15204	r3	e204136	['md47322', 'md47326', 'md47327', 'md47324', 'md47325', 'md47323']
t66792	e15204	r3	e204437	['md47328']
t66793	e15204	r3	e204512	['md47329']
t66794	e15204	r3	e204573	['md47330', 'md47332', 'md47331']
t66795	e15204	r3	e204648	['md47333']
t66796	e15204	r3	e204658	['md47334']
t66797	e15204	r3	e204803	['md47335']
t66798	e15204	r3	e204906	['md47336']
t66799	e15204	r3	e205239	['md47337']
t66800	e15204	r3	e205356	['md47338', 'md47339']
t66801	e15204	r3	e205426	['md47340']
t66802	e15204	r3	e205503	['md47341']
t66803	e15204	r3	e205523	['md47342']
t66804	e15204	r3	e205568	['md47343']
t66805	e15204	r3	e205690	['md47344', 'md47345']
t66806	e15204	r3	e205881	['md47347', 'md47346']
t66807	e15204	r3	e206028	['md47348']
t66808	e15204	r3	e206061	['md47350', 'md47349', 'md47351']
t66809	e15204	r3	e206103	['md47352']
t66810	e15204	r3	e206420	['md47355', 'md47353', 'md47354']
t66811	e15204	r3	e206478	['md47357', 'md47356']
t66812	e15204	r3	e206495	['md47358']
t66813	e15204	r3	e206711	['md47359']
t66814	e15204	r3	e207189	['md47360', 'md47361']
t66815	e60742	r3	e204173	['md47362']
t66816	e60742	r3	e204311	['md47363']
t66817	e60742	r3	e204520	['md47364']
t66818	e60742	r4	e205414	['md47365']
t66819	e60742	r3	e205423	['md47366']
t66820	e60742	r4	e205492	['md47367']
t66821	e60742	r3	e205690	['md47369', 'md47368']
t66822	e60742	r3	e205881	['md47370']
t66823	e60742	r3	e206267	['md47371']
t66824	e12864	r3	e204047	['md47372']
t66825	e12864	r3	e204136	['md47373', 'md47374', 'md47375']
t66826	e12864	r3	e204300	['md47376']
t66827	e12864	r3	e204311	['md47377', 'md47378', 'md47379']
t66828	e12864	r3	e204328	['md47380']
t66829	e12864	r3	e204704	['md47381']
t66830	e12864	r3	e204759	['md47382']
t66831	e12864	r3	e204916	['md47383', 'md47384', 'md47385']
t66832	e12864	r3	e205142	['md47386']
t66833	e12864	r4	e205646	['md47387']
t66834	e12864	r3	e205670	['md47388']
t66835	e12864	r3	e205952	['md47389']
t66836	e12864	r3	e206105	['md47391', 'md47390']
t66837	e12864	r3	e206147	['md47392']
t66838	e12864	r3	e206174	['md47393']
t66839	e12864	r3	e206304	['md47394']
t66840	e12864	r3	e206307	['md47395']
t66841	e12864	r3	e206347	['md47396', 'md47397']
t66842	e12864	r3	e206435	['md47398']
t66843	e12864	r3	e206469	['md47399']
t66844	e12864	r4	e207076	['md47400']
t66845	e61349	r3	e204300	['md47401']
t66846	e61349	r3	e204419	['md47402', 'md47404', 'md47403']
t66847	e61349	r3	e204475	['md47406', 'md47405', 'md47408', 'md47407']
t66848	e61349	r4	e204512	['md47409']
t66849	e61349	r3	e204520	['md47414', 'md47411', 'md47410', 'md47412', 'md47413']
t66850	e61349	r3	e204648	['md47415']
t66851	e61349	r4	e204651	['md47417', 'md47416']
t66852	e61349	r3	e204684	['md47418']
t66853	e61349	r3	e204715	['md47419']
t66854	e61349	r3	e204759	['md47422', 'md47424', 'md47420', 'md47423', 'md47421']
t66855	e61349	r3	e204832	['md47425']
t66856	e61349	r3	e204846	['md47426']
t66857	e61349	r3	e204880	['md47427']
t66858	e61349	r3	e205019	['md47428']
t66859	e61349	r3	e205085	['md47429']
t66860	e61349	r3	e205161	['md47430']
t66861	e61349	r4	e205165	['md47431']
t66862	e61349	r3	e205255	['md47432']
t66863	e61349	r3	e205277	['md47433']
t66864	e61349	r3	e205285	['md47434']
t66865	e61349	r4	e205465	['md47435']
t66866	e61349	r3	e205481	['md47436']
t66867	e61349	r3	e205482	['md47437']
t66868	e61349	r3	e205529	['md47438']
t66869	e61349	r4	e205543	['md47439']
t66870	e61349	r3	e205568	['md47440']
t66871	e61349	r4	e205773	['md47441']
t66872	e61349	r3	e206059	['md47442']
t66873	e61349	r3	e206103	['md47443']
t66874	e61349	r3	e206105	['md47444']
t66875	e61349	r3	e206119	['md47445']
t66876	e61349	r3	e206240	['md47446']
t66877	e61349	r3	e206252	['md47447']
t66878	e61349	r3	e206306	['md47448']
t66879	e61349	r3	e206476	['md47450', 'md47451', 'md47449']
t66880	e61349	r3	e206478	['md47452']
t66881	e61349	r3	e206539	['md47453']
t66882	e61349	r3	e206593	['md47454']
t66883	e61349	r3	e206594	['md47455']
t66884	e61349	r3	e206599	['md47456']
t66885	e61349	r3	e206601	['md47457', 'md47458']
t66886	e61349	r3	e206604	['md47460', 'md47461', 'md47459']
t66887	e61349	r3	e206606	['md47462']
t66888	e61349	r3	e206749	['md47463']
t66889	e61349	r3	e206842	['md47464']
t66890	e61349	r3	e206940	['md47465']
t66891	e61349	r3	e207048	['md47466']
t66892	e61349	r3	e207176	['md47467']
t66893	e62476	r3	e204088	['md47470', 'md47468', 'md47469']
t66894	e62476	r3	e204089	['md47471']
t66895	e62476	r3	e204107	['md47472']
t66896	e62476	r3	e204136	['md47473', 'md47474', 'md47475']
t66897	e62476	r3	e204290	['md47476']
t66898	e62476	r3	e204300	['md47477']
t66899	e62476	r3	e204394	['md47478']
t66900	e62476	r3	e204476	['md47479', 'md47480', 'md47484', 'md47487', 'md47489', 'md47485', 'md47490', 'md47488', 'md47483', 'md47481', 'md47482', 'md47486']
t66901	e62476	r3	e204489	['md47496', 'md47494', 'md47495', 'md47497', 'md47492', 'md47493', 'md47491']
t66902	e62476	r3	e204573	['md47686', 'md47640', 'md47674', 'md47534', 'md47533', 'md47688', 'md47529', 'md47550', 'md47613', 'md47673', 'md47584', 'md47635', 'md47642', 'md47587', 'md47536', 'md47598', 'md47654', 'md47684', 'md47538', 'md47664', 'md47537', 'md47520', 'md47581', 'md47676', 'md47548', 'md47646', 'md47544', 'md47629', 'md47599', 'md47517', 'md47679', 'md47565', 'md47500', 'md47560', 'md47623', 'md47655', 'md47663', 'md47513', 'md47532', 'md47647', 'md47675', 'md47553', 'md47596', 'md47522', 'md47558', 'md47680', 'md47682', 'md47602', 'md47516', 'md47681', 'md47545', 'md47662', 'md47580', 'md47506', 'md47552', 'md47605', 'md47592', 'md47572', 'md47648', 'md47658', 'md47530', 'md47563', 'md47611', 'md47685', 'md47525', 'md47601', 'md47561', 'md47507', 'md47518', 'md47535', 'md47542', 'md47564', 'md47541', 'md47503', 'md47589', 'md47603', 'md47630', 'md47677', 'md47616', 'md47567', 'md47622', 'md47632', 'md47540', 'md47619', 'md47511', 'md47502', 'md47593', 'md47610', 'md47631', 'md47671', 'md47689', 'md47528', 'md47652', 'md47607', 'md47546', 'md47591', 'md47600', 'md47614', 'md47551', 'md47634', 'md47555', 'md47575', 'md47668', 'md47531', 'md47499', 'md47578', 'md47571', 'md47687', 'md47666', 'md47524', 'md47543', 'md47595', 'md47504', 'md47568', 'md47661', 'md47586', 'md47669', 'md47690', 'md47574', 'md47659', 'md47559', 'md47625', 'md47643', 'md47638', 'md47670', 'md47657', 'md47509', 'md47636', 'md47608', 'md47665', 'md47618', 'md47573', 'md47604', 'md47606', 'md47523', 'md47653', 'md47527', 'md47650', 'md47566', 'md47562', 'md47556', 'md47641', 'md47637', 'md47678', 'md47526', 'md47557', 'md47547', 'md47644', 'md47621', 'md47597', 'md47498', 'md47683', 'md47579', 'md47512', 'md47501', 'md47609', 'md47539', 'md47667', 'md47570', 'md47583', 'md47515', 'md47628', 'md47582', 'md47626', 'md47645', 'md47577', 'md47590', 'md47624', 'md47510', 'md47521', 'md47588', 'md47639', 'md47514', 'md47554', 'md47627', 'md47660', 'md47615', 'md47612', 'md47519', 'md47656', 'md47691', 'md47633', 'md47585', 'md47672', 'md47594', 'md47620', 'md47651', 'md47508', 'md47549', 'md47505', 'md47569', 'md47649', 'md47576', 'md47617']
t66903	e62476	r3	e204574	['md47692']
t66904	e62476	r3	e204596	['md47693']
t66905	e62476	r3	e204639	['md47694']
t66906	e62476	r3	e204664	['md47695']
t66907	e62476	r3	e204831	['md47698', 'md47699', 'md47703', 'md47707', 'md47704', 'md47706', 'md47701', 'md47702', 'md47696', 'md47705', 'md47697', 'md47700']
t66908	e62476	r3	e204945	['md47709', 'md47708']
t66909	e62476	r3	e205062	['md47722', 'md47728', 'md47731', 'md47723', 'md47729', 'md47726', 'md47730', 'md47716', 'md47715', 'md47714', 'md47713', 'md47718', 'md47720', 'md47710', 'md47725', 'md47711', 'md47724', 'md47727', 'md47712', 'md47717', 'md47732', 'md47719', 'md47721']
t66910	e62476	r3	e205097	['md47736', 'md47733', 'md47735', 'md47734', 'md47737']
t66911	e62476	r3	e205176	['md47738']
t66912	e62476	r3	e205342	['md47740', 'md47741', 'md47742', 'md47739']
t66913	e62476	r3	e205356	['md47752', 'md47754', 'md47744', 'md47748', 'md47751', 'md47743', 'md47756', 'md47757', 'md47745', 'md47749', 'md47747', 'md47753', 'md47758', 'md47746', 'md47750', 'md47755']
t66914	e62476	r3	e205415	['md47759']
t66915	e62476	r3	e205418	['md47760']
t66916	e62476	r3	e205440	['md47761']
t66917	e62476	r3	e205458	['md47762']
t66918	e62476	r3	e205467	['md47764', 'md47763']
t66919	e62476	r3	e205568	['md47765', 'md47773', 'md47770', 'md47774', 'md47775', 'md47769', 'md47767', 'md47771', 'md47766', 'md47768', 'md47772']
t66920	e62476	r3	e205645	['md47776']
t66921	e62476	r3	e205646	['md47780', 'md47779', 'md47777', 'md47778']
t66922	e62476	r3	e205652	['md47781']
t66923	e62476	r3	e205769	['md47807', 'md47830', 'md47811', 'md47848', 'md47791', 'md47826', 'md47808', 'md47798', 'md47784', 'md47860', 'md47861', 'md47844', 'md47795', 'md47832', 'md47838', 'md47823', 'md47864', 'md47867', 'md47800', 'md47792', 'md47877', 'md47810', 'md47817', 'md47809', 'md47850', 'md47872', 'md47851', 'md47827', 'md47847', 'md47878', 'md47824', 'md47839', 'md47789', 'md47797', 'md47876', 'md47836', 'md47821', 'md47790', 'md47869', 'md47862', 'md47865', 'md47803', 'md47783', 'md47840', 'md47879', 'md47806', 'md47837', 'md47845', 'md47871', 'md47855', 'md47857', 'md47828', 'md47859', 'md47835', 'md47858', 'md47822', 'md47818', 'md47799', 'md47816', 'md47870', 'md47846', 'md47829', 'md47841', 'md47785', 'md47796', 'md47782', 'md47804', 'md47834', 'md47833', 'md47856', 'md47842', 'md47815', 'md47786', 'md47825', 'md47854', 'md47843', 'md47793', 'md47812', 'md47831', 'md47802', 'md47813', 'md47805', 'md47853', 'md47873', 'md47866', 'md47875', 'md47863', 'md47820', 'md47801', 'md47868', 'md47794', 'md47819', 'md47852', 'md47787', 'md47874', 'md47788', 'md47814', 'md47849']
t66924	e62476	r3	e205771	['md47880']
t66925	e62476	r3	e205772	['md47883', 'md47959', 'md47983', 'md48001', 'md47890', 'md47909', 'md47998', 'md47963', 'md48012', 'md47944', 'md47882', 'md47982', 'md47904', 'md47915', 'md48005', 'md47987', 'md47996', 'md47919', 'md48010', 'md48009', 'md47990', 'md47905', 'md47991', 'md47960', 'md47951', 'md48011', 'md47907', 'md47952', 'md47889', 'md47898', 'md47957', 'md47923', 'md47977', 'md47906', 'md47916', 'md47917', 'md47902', 'md47968', 'md47928', 'md47943', 'md47985', 'md48014', 'md47910', 'md47903', 'md47926', 'md47954', 'md47971', 'md47942', 'md47948', 'md47984', 'md48008', 'md48003', 'md47886', 'md47956', 'md47920', 'md47945', 'md47955', 'md47897', 'md47976', 'md48002', 'md47981', 'md47913', 'md48007', 'md47900', 'md48015', 'md47921', 'md47936', 'md47938', 'md47966', 'md47894', 'md47908', 'md47933', 'md47914', 'md47939', 'md47937', 'md48004', 'md47893', 'md47912', 'md47934', 'md47932', 'md47970', 'md47979', 'md47941', 'md47901', 'md48013', 'md47978', 'md47930', 'md47953', 'md47973', 'md47931', 'md47918', 'md47888', 'md47958', 'md47967', 'md47993', 'md47961', 'md47891', 'md47997', 'md48006', 'md47892', 'md47935', 'md47927', 'md47924', 'md47994', 'md47950', 'md47980', 'md47911', 'md47922', 'md47974', 'md47884', 'md47969', 'md47896', 'md47925', 'md47947', 'md47940', 'md47895', 'md47946', 'md47972', 'md47964', 'md47962', 'md47899', 'md47881', 'md48016', 'md47949', 'md47975', 'md47986', 'md47929', 'md47992', 'md47989', 'md48000', 'md47999', 'md47887', 'md47885', 'md47995', 'md47965', 'md47988']
t66926	e62476	r3	e205773	['md48024', 'md48025', 'md48017', 'md48021', 'md48019', 'md48027', 'md48022', 'md48023', 'md48028', 'md48026', 'md48030', 'md48020', 'md48029', 'md48018']
t66927	e62476	r3	e205776	['md48032', 'md48031']
t66928	e62476	r3	e205777	['md48036', 'md48033', 'md48034', 'md48035']
t66929	e62476	r3	e205778	['md48038', 'md48041', 'md48042', 'md48040', 'md48039', 'md48037']
t66930	e62476	r3	e205779	['md48045', 'md48048', 'md48046', 'md48047', 'md48044', 'md48043', 'md48049', 'md48050']
t66931	e62476	r4	e205779	['md48051']
t66932	e62476	r3	e205793	['md48052']
t66933	e62476	r3	e205856	['md48053']
t66934	e62476	r3	e205952	['md48054']
t66935	e62476	r3	e206061	['md48072', 'md48068', 'md48089', 'md48074', 'md48069', 'md48059', 'md48062', 'md48088', 'md48065', 'md48070', 'md48092', 'md48058', 'md48055', 'md48061', 'md48060', 'md48064', 'md48091', 'md48071', 'md48087', 'md48082', 'md48057', 'md48081', 'md48076', 'md48086', 'md48083', 'md48090', 'md48073', 'md48077', 'md48084', 'md48067', 'md48085', 'md48056', 'md48079', 'md48078', 'md48066', 'md48075', 'md48063', 'md48080']
t66936	e62476	r3	e206304	['md48093']
t66937	e62476	r3	e206461	['md48094', 'md48096', 'md48095']
t66938	e62476	r3	e207065	['md48097']
t66939	e62476	r3	e207188	['md48098']
t66940	e62476	r3	e207189	['md48100', 'md48101', 'md48099', 'md48103', 'md48102', 'md48104']
